数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2023-10-31T00:00:00Z,33.1723,43.79,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2023-11-30T00:00:00Z,24.126,-13.15,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2023-12-31T00:00:00Z,30.9667,16.73,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-01-31T00:00:00Z,36.0796,-43.45,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-02-29T00:00:00Z,60.9331,2.47,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-03-31T00:00:00Z,30.6234,-32.6,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-04-30T00:00:00Z,21.7211,-44.51,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-05-31T00:00:00Z,19.743,-38.28,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-06-30T00:00:00Z,15.4683,-32.94,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-07-31T00:00:00Z,16.759,-35.87,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-08-31T00:00:00Z,21.9701,-33.12,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-09-30T00:00:00Z,16.7619,-38.37,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-10-31T00:00:00Z,21.4388,-35.37,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-11-30T00:00:00Z,18.7188,-22.41,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2024-12-31T00:00:00Z,29.1726,-5.79,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-01-31T00:00:00Z,31.2826,-13.3,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-02-28T00:00:00Z,52.7975,-13.35,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-03-31T00:00:00Z,28.9861,-5.35,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-04-30T00:00:00Z,20.234,-6.85,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-05-31T00:00:00Z,19.5723,-0.86,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-06-30T00:00:00Z,14.7393,-4.71,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-07-31T00:00:00Z,15.6437,-6.65,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-08-31T00:00:00Z,21.0534,-4.17,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-09-30T00:00:00Z,17.3344,3.42,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-10-31T00:00:00Z,24.2521,13.12,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-11-30T00:00:00Z,23.7947,27.12,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2025-12-31T00:00:00Z,34.1524,17.07,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-01-31T00:00:00Z,45.2835,44.76,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-02-28T00:00:00Z,60.5822,14.74,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-03-31T00:00:00Z,36.215,24.94,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-04-30T00:00:00Z,22.1618,9.53,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-05-31T00:00:00Z,19.6443,0.37,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-06-30T00:00:00Z,15.1033,2.47,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物金额(当月值),S004552709,亿元,月,2026-07-31T00:00:00Z,16.8072,7.44,,由iFinD原始口径(万元)折算为亿元,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-04-30T00:00:00Z,6.106,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-05-31T00:00:00Z,12.9465,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-06-30T00:00:00Z,10.472,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-07-31T00:00:00Z,12.4448,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-08-31T00:00:00Z,15.8185,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-09-30T00:00:00Z,14.0696,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-10-31T00:00:00Z,20.8361,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-11-30T00:00:00Z,28.0358,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2011-12-31T00:00:00Z,32.5649,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-01-31T00:00:00Z,36.6485,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-02-29T00:00:00Z,44.6615,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-03-31T00:00:00Z,38.7083,,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-04-30T00:00:00Z,29.8339,388.6,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-05-31T00:00:00Z,22.6603,75.03,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-06-30T00:00:00Z,17.1144,63.43,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-07-31T00:00:00Z,17.3432,39.36,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-08-31T00:00:00Z,19.8249,25.33,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-09-30T00:00:00Z,18.3782,30.62,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-10-31T00:00:00Z,27.9026,33.91,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-11-30T00:00:00Z,39.1589,39.67,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2012-12-31T00:00:00Z,39.1727,20.29,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-01-31T00:00:00Z,41.5994,13.51,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-02-28T00:00:00Z,61.2167,37.07,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-03-31T00:00:00Z,47.8114,23.52,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-04-30T00:00:00Z,32.6265,9.36,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-05-31T00:00:00Z,29.247,29.07,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-06-30T00:00:00Z,24.4176,42.67,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-07-31T00:00:00Z,24.1291,39.13,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-08-31T00:00:00Z,29.72,49.91,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-09-30T00:00:00Z,26.532,44.37,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-10-31T00:00:00Z,35.0054,25.46,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-11-30T00:00:00Z,39.412,0.65,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2013-12-31T00:00:00Z,45.4281,15.97,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-01-31T00:00:00Z,50.332,20.99,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-02-28T00:00:00Z,83.8456,36.97,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-03-31T00:00:00Z,50.3179,5.24,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-04-30T00:00:00Z,37.3881,14.59,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-05-31T00:00:00Z,33.1239,13.26,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-06-30T00:00:00Z,28.7182,17.61,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-07-31T00:00:00Z,29.4574,22.08,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-08-31T00:00:00Z,33.81,13.76,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-09-30T00:00:00Z,38.5018,45.11,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-10-31T00:00:00Z,41.4437,18.39,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-11-30T00:00:00Z,49.917,26.65,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2014-12-31T00:00:00Z,55.5908,22.37,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-01-31T00:00:00Z,63.0022,25.17,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-02-28T00:00:00Z,91.7691,9.45,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-03-31T00:00:00Z,78.2898,55.59,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-04-30T00:00:00Z,50.2968,34.53,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-05-31T00:00:00Z,44.0666,33.04,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-06-30T00:00:00Z,36.8348,28.26,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-07-31T00:00:00Z,36.8825,25.21,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-08-31T00:00:00Z,44.5502,31.77,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-09-30T00:00:00Z,36.4353,-5.37,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-10-31T00:00:00Z,47.1554,13.78,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-11-30T00:00:00Z,54.317,8.81,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2015-12-31T00:00:00Z,65.5445,17.91,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-01-31T00:00:00Z,65.3863,3.78,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-02-29T00:00:00Z,113.5667,23.75,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-03-31T00:00:00Z,67.8897,-13.28,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-04-30T00:00:00Z,52.6193,4.62,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-05-31T00:00:00Z,47.1148,6.92,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-06-30T00:00:00Z,46.2115,25.46,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-07-31T00:00:00Z,43.7188,18.54,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-08-31T00:00:00Z,48.2442,8.29,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-09-30T00:00:00Z,46.6076,27.92,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-10-31T00:00:00Z,57.9723,22.94,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-11-30T00:00:00Z,64.3639,18.5,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2016-12-31T00:00:00Z,86.9077,32.59,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-01-31T00:00:00Z,89.825,37.38,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-02-28T00:00:00Z,136.4132,20.12,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-03-31T00:00:00Z,91.2365,34.39,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-04-30T00:00:00Z,74.0726,40.77,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-05-31T00:00:00Z,73.1386,55.23,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-06-30T00:00:00Z,67.5297,46.13,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-07-31T00:00:00Z,63.7726,45.87,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-08-31T00:00:00Z,79.8956,65.61,,,同花顺iFinD(海口海关)
离岛免税销售,离岛免税购物件数(当月值),S004552710,万件,月,2017-09-30T00:00:00Z,76.8349,64.85,,,同花顺iFinD(海口海关)
